"","V1","time","country","valence","sky","temperature"
"310","201910",22,"nl",0.534515806451612,0.232624481327801,53.0133064516129
"311","201911",23,"nl",0.525976586206894,0.269479755178908,43.9962500000001
"312","201912",24,"nl",0.529303758064512,0.270491803278689,43.0814454482279
"313","201801",1,"es",0.560570209677423,0.366303516819572,42.6848767488342
"314","201802",2,"es",0.538236250000005,0.344486823855756,41.7852616064849
"315","201803",3,"es",0.539900016129034,0.329515706806283,47.9353642384106
"316","201804",4,"es",0.546877016666668,0.319545454545455,55.3147632311978
"317","201805",5,"es",0.568488806451622,0.27450495049505,61.9694039735098
"318","201806",6,"es",0.569152016666673,0.293349582172702,71.965450791466
"319","201807",7,"es",0.572042758064511,0.249821937321937,79.2587760591795
"320","201808",8,"es",0.569589580645158,0.219468390804598,81.6969127516778
"321","201809",9,"es",0.571068399999998,0.278188344594595,74.957596685083
"322","201810",10,"es",0.572819532258069,0.332731648616125,59.1961461794019
"323","201811",11,"es",0.558274900000005,0.372332317073171,49.9092024539878
"324","201812",12,"es",0.56617941935484,0.466990894039735,42.6357235984356
"325","201901",13,"es",0.562344403225807,0.33786231884058,40.4217741935483
"326","201902",14,"es",0.569721785714288,0.304080310880829,45.0905435591959
"327","201903",15,"es",0.577680306451618,0.332435344827586,52.5391773432231
"328","201904",16,"es",0.579747866666673,0.314854887983707,54.062962962963
"329","201905",17,"es",0.593985274193557,0.325147058823529,65.4308209959623
"330","201906",18,"es",0.602050000000003,0.277020676691729,75.1147632311978
"331","201907",19,"es",0.623071935483871,0.219883419689119,82.7293565683646
"332","201908",20,"es",0.623370967741938,0.281905594405594,79.143658210948
"333","201909",21,"es",0.623446900000005,0.285934744268078,69.6394190871369
"334","201910",22,"es",0.625575338709686,0.372916666666667,60.4503683858004
"335","201911",23,"es",0.620082000000006,0.339954780361757,50.300616016427
"336","201912",24,"es",0.618127935483872,0.39122191011236,46.226549865229
"337","201801",1,"mx",0.580950048387103,0.236169652265543,55.2596417281349
"338","201802",2,"mx",0.58473557142858,0.299789410348977,62.5031100478469
"339","201803",3,"mx",0.594528258064515,0.21468253968254,66.5847619047619
"340","201804",4,"mx",0.589716249999999,0.339059196617336,66.6985200845667
"341","201805",5,"mx",0.597992161290321,0.341473072861668,67.8612460401268
"342","201806",6,"mx",0.603323549999998,0.455940315315315,65.7743243243244
"343","201807",7,"mx",0.590991048387096,0.462071428571429,65.4347428571429
"344","201808",8,"mx",0.604183919354835,0.509937238493724,63.7115987460815
"345","201809",9,"mx",0.605552833333333,0.50647271714922,64.5725752508361
"346","201810",10,"mx",0.609855806451612,0.471438547486034,63.6328523862373
"347","201811",11,"mx",0.601625616666669,0.3125,60.5102958579881
"348","201812",12,"mx",0.614432741935484,0.274658469945355,58.4990291262136
"349","201901",13,"mx",0.604854516129037,0.265468227424749,59.3106194690265
"350","201902",14,"mx",0.596457500000014,0.1562876960193,64.5454764776839
"351","201903",15,"mx",0.614150225806463,0.184574468085106,66.6155319148936
"352","201904",16,"mx",0.615588433333345,0.311934389140271,68.5843891402715
"353","201905",17,"mx",0.628286451612914,0.347012917115178,71.2144241119485
"354","201906",18,"mx",0.627102666666677,0.501492942453854,66.6651465798045
"355","201907",19,"mx",0.642522258064525,0.494517543859649,64.1436532507739
"356","201908",20,"mx",0.651503709677424,0.442521141649049,66.3674418604651
"357","201909",21,"mx",0.645748616666674,0.499647688838782,65.0696730552424
"358","201910",22,"mx",0.640451129032269,0.507959290187891,64.5578288100209
"359","201911",23,"mx",0.649180833333343,0.342375578703704,63.0867663981587
"360","201912",24,"mx",0.647636838709681,0.197680995475113,59.6821266968326
"361","201801",1,"pt",0.486437370967739,0.305908203125,52.6322580645161
"362","201802",2,"pt",0.492101982142854,0.275946704067321,51.4416228399699
"363","201803",3,"pt",0.492193467741935,0.275957290132548,53.7832771409305
"364","201804",4,"pt",0.486191416666665,0.255129348795718,56.9350000000001
"365","201805",5,"pt",0.487437290322579,0.257000448028674,61.6388702084733
"366","201806",6,"pt",0.487086949999996,0.268895348837209,66.5339819318971
"367","201807",7,"pt",0.488304145161283,0.307608315863033,68.7294354838705
"368","201808",8,"pt",0.476174741935477,0.297387295081967,75.5302419354836
"369","201809",9,"pt",0.469280483333332,0.273245073891626,73.4312717164696
"370","201810",10,"pt",0.460099887096778,0.234955185659411,64.9167582417583
"371","201811",11,"pt",0.447428616666671,0.267953228476821,56.474720670391
"372","201812",12,"pt",0.471459854838714,0.293599397590361,53.5419354838707
"373","201901",13,"pt",0.454292596774195,0.251358695652174,50.9671822461332
"374","201902",14,"pt",0.454642214285721,0.263070342205323,53.7245535714287
"375","201903",15,"pt",0.46191806451613,0.234972133757962,57.9610249494269
"376","201904",16,"pt",0.464592866666669,0.233831400535236,57.5166898470097
"377","201905",17,"pt",0.476761629032258,0.309180699481865,66.816935483871
"378","201906",18,"pt",0.490793616666664,0.254197332106716,65.2675
"379","201907",19,"pt",0.502858645161293,0.314314688300598,69.7951580363145
"380","201908",20,"pt",0.503631903225808,0.261640211640212,71.2504032258061
"381","201909",21,"pt",0.490176716666661,0.238882660687593,71.1634843205576
"382","201910",22,"pt",0.473686564516125,0.267375,64.3141129032257
"383","201911",23,"pt",0.481855866666662,0.277726261127596,58.2387500000004
"384","201912",24,"pt",0.493662854838701,0.300631935881628,55.4087500000001
"385","201801",1,"at",0.484430274193547,0.247238503155996,38.6117014122395
"386","201802",2,"at",0.485877142857141,0.286560822898032,29.7282204020849
"387","201803",3,"at",0.492535661290316,0.289098972922502,37.6832548755885
"388","201804",4,"at",0.473758816666666,0.226363109048724,59.6441973592772
"389","201805",5,"at",0.472137177419354,0.219184576485461,64.7991935483872
"390","201806",6,"at",0.483253933333333,0.220911488862837,69.0424999999999
"391","201807",7,"at",0.486918758064513,0.207764116575592,71.7524193548386
"392","201808",8,"at",0.478324612903222,0.209037162162162,73.8321452589105
"393","201809",9,"at",0.475885716666664,0.234638047138047,63.1316191799863
"394","201810",10,"at",0.46460743548387,0.227812995245642,55.8258064516126
"395","201811",11,"at",0.47603015,0.283681906614786,42.979748603352
"396","201812",12,"at",0.510558951612911,0.273443542150039,36.4303967720243
"397","201901",13,"at",0.468486677419361,0.275054347826087,33.014699932569
"398","201902",14,"at",0.472363642857151,0.273311306901615,40.1341772151899
"399","201903",15,"at",0.493294387096779,0.22640306122449,47.4336032388664
"400","201904",16,"at",0.507237616666671,0.277126736111111,53.0170952050036
"401","201905",17,"at",0.517756331666403,0.229965585054081,54.959677419355
"402","201906",18,"at",0.515081716666672,0.220494923857868,73.6562499999999
"403","201907",19,"at",0.522666048387102,0.207460732984293,72.016129032258
"404","201908",20,"at",0.518704564516125,0.222488921713442,72.6761264290516
"405","201909",21,"at",0.504215933333321,0.239319620253165,62.248780487805
"406","201910",22,"at",0.504771661290308,0.283207656612529,53.3205645161291
"407","201911",23,"at",0.508976316666659,0.241429207479964,46.2137500000001
"408","201912",24,"at",0.526709677419351,0.261858974358974,37.8090340514247
"409","201801",1,"jp",0.50236837096774,0.194288866259335,42.7143386897405
"410","201802",2,"jp",0.488601660714285,0.204482071713147,43.2484210526317
"411","201803",3,"jp",0.499485338709678,0.198269375470278,53.8267546490704
"412","201804",4,"jp",0.514616700000004,0.195687772925764,63.2756822316555
"413","201805",5,"jp",0.514296419354842,0.194268110530246,67.96457960644
"414","201806",6,"jp",0.515654766666671,0.192496876951905,72.8692165330047
"415","201807",7,"jp",0.520682919354839,0.188006546134663,82.7661764705884
"416","201808",8,"jp",0.519534129032256,0.192518248175182,82.9372972972973
"417","201809",9,"jp",0.518493499999998,0.193468468468468,74.6403811792732
"418","201810",10,"jp",0.51771464516129,0.195291777188329,67.8200000000001
"419","201811",11,"jp",0.511507266666665,0.204818244170096,59.2994035785288
"420","201812",12,"jp",0.515985306451611,0.207117706237425,49.1100123609394
"421","201901",13,"jp",0.512583870967739,0.196174531575295,44.4030902348578
"422","201902",14,"jp",0.514126071428569,0.217730496453901,46.3497674418603
"423","201903",15,"jp",0.52875093548387,0.206483644859813,51.9963235294116
"424","201904",16,"jp",0.531845966666663,0.200146092037984,57.1977070063694
"425","201905",17,"jp",0.541709612903221,0.193968797564688,68.314606741573
"426","201906",18,"jp",0.542601585182709,0.189292394014963,71.4551980198024
"427","201907",19,"jp",0.556542326332792,0.195757486788021,75.3940246045695
"428","201908",20,"jp",0.572770967741929,0.195496083550914,83.5913262099305
"429","201909",21,"jp",0.577712383333321,0.195861204013378,77.7586970684039
"430","201910",22,"jp",0.5778924032258,0.206282760629004,68.3471871412172
"431","201911",23,"jp",0.580247916666661,0.209405940594059,57.8030283911673
"432","201912",24,"jp",0.574408838709668,0.202472144846797,50.0483934426229
"433","201801",1,"ie",0.482810338709676,0.26837482946794,41.8195023537325
"434","201802",2,"ie",0.470207482142855,0.242692907248636,38.3698507462686
"435","201803",3,"ie",0.476455596774192,0.276854108635098,40.1339622641509
"436","201804",4,"ie",0.481473866666668,0.270576504713561,46.8577962577961
"437","201805",5,"ie",0.482380451612907,0.215194610778443,53.6205507051712
"438","201806",6,"ie",0.482433883333332,0.231436837029894,59.2478442280947
"439","201807",7,"ie",0.466810225806443,0.23727696674777,61.9047106325704
"440","201808",8,"ie",0.48057691935483,0.24370287868403,59.9507382550337
"441","201809",9,"ie",0.4669186,0.242069892473118,54.3425
"442","201810",10,"ie",0.456789580645164,0.245535714285714,49.3289367429341
"443","201811",11,"ie",0.449870000000002,0.267208149779736,47.4704402515725
"444","201812",12,"ie",0.489689500000001,0.269888316151203,46.2258064516128
"445","201901",13,"ie",0.446582209677419,0.288666328600406,41.8873069173943
"446","201902",14,"ie",0.452797696428573,0.279612756264237,45.4839285714286
"447","201903",15,"ie",0.461147112903227,0.267181978798587,45.0989858012171
"448","201904",16,"ie",0.458969566666671,0.261138613861386,47.0807772380292
"449","201905",17,"ie",0.468111435483869,0.23816510172144,51.0125000000001
"450","201906",18,"ie",0.479804283333326,0.242481884057971,54.7546463245492
"451","201907",19,"ie",0.497394854838705,0.243036568694463,60.9658372562202
"452","201908",20,"ie",0.49703883870968,0.22258008356546,59.8063129617193
"453","201909",21,"ie",0.488247933333332,0.253171350507416,55.8249303621171
"454","201910",22,"ie",0.482506709677419,0.231016560958421,48.7540322580644
"455","201911",23,"ie",0.49302628333333,0.243528492008339,43.4579569145239
"456","201912",24,"ie",0.512404548387093,0.23389175257732,43.1370319001388
"457","201801",1,"cz",NA,0.469197341513292,37.1300509337863
"458","201802",2,"cz",NA,0.491138059701493,27.4498641304349
"459","201803",3,"cz",NA,0.53672406462585,34.4946992257298
"460","201804",4,"cz",NA,0.368036211699164,55.792199058507
"461","201805",5,"cz",NA,0.339642857142857,61.9739130434783
"462","201806",6,"cz",NA,0.381329113924051,64.2828334396939
"463","201807",7,"cz",NA,0.278601694915254,69.7323308270677
"464","201808",8,"cz",NA,0.277286585365854,71.2708829054474
"465","201809",9,"cz",NA,0.40495027124774,60.4063572790846
"466","201810",10,"cz",0.458640382941688,0.481120689655172,50.6834340991534
"467","201811",11,"cz",0.450643416666667,0.575717866909754,39.3297674418605
"468","201812",12,"cz",0.482589419354841,0.494933477722772,36.6138161559888
"469","201901",13,"cz",0.450504338709683,0.437380420918367,31.1579725448785
"470","201902",14,"cz",0.453636946428576,0.45731100795756,36.2619203135206
"471","201903",15,"cz",0.459168677419356,0.404722744360902,43.6756183745584
"472","201904",16,"cz",0.46099948333334,0.465062862669246,49.6663122923587
"473","201905",17,"cz",0.45275782258065,0.383516630901288,51.8291017964071
"474","201906",18,"cz",0.459363700000005,0.280785891089109,70.5565387117762
"475","201907",19,"cz",0.476613596774199,0.321204061895551,67.9723247232471
"476","201908",20,"cz",0.476818403225809,0.279471544715447,67.2974545454545
"477","201909",21,"cz",0.458059466666665,0.331168831168831,57.6528883183567
"478","201910",22,"cz",0.457034806451614,0.366345137420719,49.4991482112435
"479","201911",23,"cz",0.454994966666664,0.516324981017464,41.4389719067542
"480","201912",24,"cz",0.475969919354839,0.488087871287129,36.0401836969001
"481","201801",1,"sk",0.475211058451817,0.445878799688231,37.8343651295009
"482","201802",2,"sk",0.468760765124559,0.379398634453782,31.0574545454545
"483","201803",3,"sk",0.457688634600471,0.42333587398374,38.2578217821783
"484","201804",4,"sk",0.459703975860846,0.294667119565217,59.685254691689
"485","201805",5,"sk",0.453740675720438,0.251521535580524,65.8792899408284
"486","201806",6,"sk",0.455365556676757,0.252596153846154,69.9952830188679
"487","201807",7,"sk",0.465828436706569,0.228382352941176,72.6237133550488
"488","201808",8,"sk",0.448946353790616,0.214340490797546,74.348361730013
"489","201809",9,"sk",0.443566163349346,0.232438016528926,63.6571813890765
"490","201810",10,"sk",0.439086182606343,0.32061170212766,55.5267105263155
"491","201811",11,"sk",0.439036949069542,0.439722222222222,43.9512195121953
"492","201812",12,"sk",0.489991176995897,0.470359848484848,35.8531432274789
"493","201901",13,"sk",0.458334823923982,0.387262658227848,32.2036455059709
"494","201902",14,"sk",0.454575262844671,0.367319508448541,39.751674982181
"495","201903",15,"sk",0.455471625448366,0.302542372881356,47.8874112330536
"496","201904",16,"sk",0.445991450777197,0.274726640159046,54.1664420485174
"497","201905",17,"sk",0.443758853288359,0.28641780155642,55.5025242718447
"498","201906",18,"sk",0.470034631960011,0.282882462686567,73.9151597552684
"499","201907",19,"sk",0.476282896973818,0.253489847715736,72.4714193130265
"500","201908",20,"sk",0.476758497953374,0.241090425531915,73.1510763209393
"501","201909",21,"sk",0.468045233707488,0.275704592901879,62.4615384615383
"502","201910",22,"sk",0.455774399096625,0.35651289009498,53.4274131274131
"503","201911",23,"sk",0.450244799999994,0.366253051261188,46.6344129554656
"504","201912",24,"sk",0.479249580645156,0.41825117370892,38.1094188376753
"505","201801",1,"hu",0.492335175045629,0.570921052631579,36.6104468219005
"506","201802",2,"hu",0.502912064005757,0.567722222222222,31.9873239436619
"507","201803",3,"hu",0.499017947470817,0.531722054380665,38.2538461538461
"508","201804",4,"hu",0.50042278928752,0.359424920127796,60.7624495289368
"509","201805",5,"hu",0.493464693548384,0.2918410041841,66.9218750000001
"510","201806",6,"hu",0.491987266666666,0.291452205882353,69.6538011695905
"511","201807",7,"hu",0.491706693548378,0.26129363449692,72.0237331622832
"512","201808",8,"hu",0.491726241935473,0.268768768768769,74.1410374261329
"513","201809",9,"hu",0.475776699999998,0.303076923076923,63.2132796780684
"514","201810",10,"hu",0.46521909677419,0.467302452316076,55.3749336870026
"515","201811",11,"hu",0.456183516666665,0.683954619124797,44.2222071767096
"516","201812",12,"hu",0.498357532258065,0.558430824008138,32.7606598984771
"517","201901",13,"hu",0.467897096774193,0.546621963562753,30.1141781681305
"518","201902",14,"hu",0.456646107142864,0.52323717948718,37.8711496746204
"519","201903",15,"hu",0.472809435483873,0.372859589041096,47.0646517739816
"520","201904",16,"hu",0.474090083333339,0.431093394077449,55.1596730245231
"521","201905",17,"hu",0.481991629032258,0.473694620253165,56.9468208092487
"522","201906",18,"hu",0.497210933333332,0.299007128309572,73.4977867203218
"523","201907",19,"hu",0.501940145161292,0.269772117962466,70.9505154639174
"524","201908",20,"hu",0.501982370967746,0.250412541254125,73.3716906946264
"525","201909",21,"hu",0.501116683333332,0.397233893557423,62.2461016949154
"526","201910",22,"hu",0.494668145161287,0.38671875,54.0412223667098
"527","201911",23,"hu",0.495150883333328,0.535278745644599,47.9133836650653
"528","201912",24,"hu",0.514823758064513,0.588512569832402,37.7877692842252
"529","201801",1,"dk",0.494768725806445,0.513867781155015,37.3246455097906
"530","201802",2,"dk",0.497624857142853,0.436322975517891,31.1959731543623
"531","201803",3,"dk",0.502049209677417,0.52047589869281,32.8398379473329
"532","201804",4,"dk",0.501030549999995,0.413959510357815,47.9819718309857
"533","201805",5,"dk",0.508730693548385,0.375992063492063,59.7958023019635
"534","201806",6,"dk",0.500931633333328,0.376704545454545,64.6913805185706
"535","201807",7,"dk",0.502711693548383,0.419203367875648,70.0245423728813
"536","201808",8,"dk",0.489638725806448,0.299396442185515,66.6348178137653
"537","201809",9,"dk",0.484128816666665,0.313521003500583,59.1959269662922
"538","201810",10,"dk",0.499643000000001,0.389141266119578,51.305548037889
"539","201811",11,"dk",0.496720466666666,0.522010357815443,43.7189340813464
"540","201812",12,"dk",0.516791629032263,0.527416356877323,40.1474324324324
"541","201901",13,"dk",0.48738230645161,0.577028740490279,35.7742721733244
"542","201902",14,"dk",0.477170732142857,0.664385330578512,39.9385650224216
"543","201903",15,"dk",0.485719048387098,0.540194153577661,42.0894418291864
"544","201904",16,"dk",0.492164183333334,0.562125,47.3572614107884
"545","201905",17,"dk",0.497577854838709,0.57671522556391,52.1547445255474
"546","201906",18,"dk",0.514035500000003,0.492775974025974,64.6130919220057
"547","201907",19,"dk",0.522163274193558,0.487673240938166,64.6018691588785
"548","201908",20,"dk",0.518683322580653,0.474378453038674,65.9325301204819
"549","201909",21,"dk",0.508060750000004,0.534326424870466,57.8532963219982
"550","201910",22,"dk",0.505043048387102,0.578763552960801,50.7332441471573
"551","201911",23,"dk",0.513500833333335,0.631207028265852,44.4843123704213
"552","201912",24,"dk",0.51464148387097,0.657766507557677,41.0237170596395
"553","201801",1,"gr",0.457342945230323,0.271992554858934,50.1359406608227
"554","201802",2,"gr",0.449181542247748,0.268518518518519,52.531630353118
"555","201803",3,"gr",0.446858442530892,0.235662090345438,57.8121703853955
"556","201804",4,"gr",0.447509654435345,0.202929338103757,62.7645498953245
"557","201805",5,"gr",0.458694432677762,0.220359572400389,70.8426163182737
"558","201806",6,"gr",0.460643622814561,0.234064785788924,76.8790762771168
"559","201807",7,"gr",0.467275233132199,0.271214896214896,81.122816519973
"560","201808",8,"gr",0.44967473516949,0.209332191780822,81.2223728813559
"561","201809",9,"gr",0.446025298391282,0.25531208499336,73.7275017494754
"562","201810",10,"gr",0.449150752427186,0.240123456790123,64.9286968264687
"563","201811",11,"gr",0.447991202149096,0.28125,58.2166783461806
"564","201812",12,"gr",0.488131963630008,0.296733449477352,48.8222822417286
"565","201901",13,"gr",0.44155160507652,0.250970784023669,47.3627623561272
"566","201902",14,"gr",0.434142867620093,0.242404159869494,48.4322580645162
"567","201903",15,"gr",0.437798740513486,0.253258980301275,54.5476902173914
"568","201904",16,"gr",0.43765149115418,0.226993865030675,57.46629448709
"569","201905",17,"gr",0.447847495961235,0.253386699507389,65.9456389452334
"570","201906",18,"gr",0.455919900000004,0.240113941018767,78.1708245243128
"571","201907",19,"gr",0.469124419354841,0.256125415282392,80.3102319236015
"572","201908",20,"gr",0.477958822580647,0.212890625,82.4391304347826
"573","201909",21,"gr",0.469661950000003,0.225464876033058,74.3767832167832
"574","201910",22,"gr",0.475357467741932,0.23686030428769,67.6267845003399
"575","201911",23,"gr",0.468169616666665,0.226961157654227,62.4098591549294
"576","201912",24,"gr",0.493935870967734,0.239954545454545,52.9928320449755
"577","201801",1,"tr",0.51408882258065,NA,NA
"578","201802",2,"tr",0.497611589285714,NA,NA
"579","201803",3,"tr",0.492197709677417,NA,NA
"580","201804",4,"tr",0.486819700000004,NA,NA
"581","201805",5,"tr",0.487611483870972,NA,NA
"582","201806",6,"tr",0.475874250000004,NA,NA
"583","201807",7,"tr",0.466102758064516,NA,NA
"584","201808",8,"tr",0.454273661290326,NA,NA
"585","201809",9,"tr",0.455290783333339,NA,NA
"586","201810",10,"tr",0.4605215,NA,NA
"587","201811",11,"tr",0.456536333333331,0.388129425649095,53.3572727272728
"588","201812",12,"tr",0.452964112903225,0.476721094439541,43.0534867975625
"589","201901",13,"tr",0.459410790322584,0.432072368421053,42.7636852723606
"590","201902",14,"tr",0.454305267857141,0.524570024570025,42.8859060402683
"591","201903",15,"tr",0.457312758064519,0.404240353697749,48.7490489130436
"592","201904",16,"tr",0.469872399999999,0.439575426944972,52.6230715774842
"593","201905",17,"tr",0.471891693548384,0.347230816831683,65.4398117014122
"594","201906",18,"tr",0.473165799999999,0.38637487636004,75.018497913769
"595","201907",19,"tr",0.475971500000002,0.336746987951807,75.0681451612902
"596","201908",20,"tr",0.484095161290324,0.386264867337603,76.7456258411842
"597","201909",21,"tr",0.471397516666673,0.387643129770992,71.364181184669
"598","201910",22,"tr",0.454227645161295,0.457231570512821,64.4592741935482
"599","201911",23,"tr",0.445314983333338,0.441154534606205,60.7374999999999
"600","201912",24,"tr",0.446667645161295,0.437295751633987,49.8399999999999
"601","201801",1,"pl",0.488316645161293,0.628647859922179,33.5629032258064
"602","201802",2,"pl",0.488686071428572,0.576143067846608,26.6737704918032
"603","201803",3,"pl",0.482647725806452,0.565279649595687,33.9977088948788
"604","201804",4,"pl",0.493108100000003,0.47930602006689,56.8660180681029
"605","201805",5,"pl",0.497884903225811,0.416918429003021,65.7983870967743
"606","201806",6,"pl",0.48752176666667,0.359815618221258,68.0675000000002
"607","201807",7,"pl",0.492734322580647,0.387984496124031,71.286693548387
"608","201808",8,"pl",0.481362612903227,0.323621553884712,70.0431451612902
"609","201809",9,"pl",0.477586249999999,0.402275561097257,61.31875
"610","201810",10,"pl",0.463410903225806,0.504325259515571,50.4433378196501
"611","201811",11,"pl",0.463261333333332,0.680501662971175,40.2470670391061
"612","201812",12,"pl",0.499439177419359,0.601144688644689,35.044758064516
"613","201901",13,"pl",0.464186645161286,0.611282920989625,29.0367182246133
"614","201902",14,"pl",0.46471344642857,0.602178423236514,37.7241071428572
"615","201903",15,"pl",0.473595887096771,0.518172748004561,42.9191087103309
"616","201904",16,"pl",0.476781483333332,0.564876425855513,52.0900000000001
"617","201905",17,"pl",0.484862306451613,0.489399592944369,56.8562205783456
"618","201906",18,"pl",0.499329750000007,0.30487400530504,73.7787499999999
"619","201907",19,"pl",0.509125483870972,0.391423357664234,67.0473436449226
"620","201908",20,"pl",0.52030811290323,0.357428825622776,70.5270161290324
"621","201909",21,"pl",0.509592200000005,0.481950844854071,58.5111420612811
"622","201910",22,"pl",0.505745193548387,0.471492946708464,52.1653225806451
"623","201911",23,"pl",0.507326433333329,0.6905276816609,43.5342599027105
"624","201912",24,"pl",0.536934564516122,0.607205882352941,37.9178596247395
